time,oxy,chla,par,temp_air,pco2_sw,pco2_air,dpco2,mean_sst,mean_sal
2019-06-22 21:00:00,,,,,403.4,385.6,17.8,2.275,33.829
2019-06-22 22:00:00,,,,,402.9,384.5,18.4,2.418,33.814
2019-06-22 23:00:00,,,,,405.7,383.5,22.2,2.733,33.822
2019-06-23 00:00:00,378.91,1.497,,,406.1,382.0,24.1,2.477,33.85
2019-06-23 01:00:00,378.44,1.5259,,,401.3,381.3,20.0,2.82,33.818
2019-06-23 02:00:00,376.77,1.3889,,,408.2,380.3,27.9,2.829,33.847
2019-06-23 03:00:00,376.42,1.3578,,,402.9,379.8,23.1,2.891,33.829
2019-06-23 04:00:00,378.23,1.0687,,,402.6,378.4,24.2,2.779,33.821
2019-06-23 05:00:00,376.96,1.5423,,,401.3,377.7,23.6,2.927,33.824
2019-06-23 06:00:00,,,,,402.0,376.8,25.2,2.789,33.812
2019-06-23 07:00:00,,,,,401.1,376.4,24.7,2.748,33.818
2019-06-23 08:00:00,,,,,398.4,376.2,22.1,2.746,33.782
2019-06-23 09:00:00,,,,,396.9,376.8,20.1,2.789,33.746
2019-06-23 10:00:00,,,,,397.3,377.2,20.1,2.783,33.723
2019-06-23 11:00:00,,,,,398.0,377.0,21.0,2.795,33.487
2019-06-23 12:00:00,,,,,398.0,377.4,20.6,2.849,33.576
2019-06-23 13:00:00,,,,,398.0,377.4,20.7,2.891,33.653
2019-06-23 14:00:00,,,,,401.3,377.4,23.9,2.899,33.805
2019-06-23 15:00:00,,,,,402.9,377.3,25.5,2.608,33.806
2019-06-23 16:00:00,,,,,404.5,377.7,26.8,2.344,33.833
2019-06-23 17:00:00,,,,,402.0,377.1,24.8,2.549,33.828
2019-06-23 18:00:00,,,,,403.2,377.4,25.7,2.651,33.826
2019-06-23 19:00:00,,,,,402.5,377.6,25.0,2.683,33.832
2019-06-23 20:00:00,,,,,402.7,377.7,25.0,2.648,33.811
2019-06-23 21:00:00,,,,,401.0,378.1,22.9,2.397,33.809
2019-06-23 22:00:00,,,,,400.4,378.0,22.4,2.24,33.645
2019-06-23 23:00:00,,,,,401.0,378.2,22.8,2.15,33.812
2019-06-24 00:00:00,383.46,1.3247,,,400.6,378.5,22.2,2.227,33.835
2019-06-24 01:00:00,383.42,1.9445,,,399.6,378.5,21.1,2.18,33.841
2019-06-24 02:00:00,383.26,2.1222,,,400.8,378.8,22.0,2.166,33.81
2019-06-24 03:00:00,383.63,1.2263,,,401.8,379.0,22.9,2.256,33.833
2019-06-24 04:00:00,383.0,0.9826,,,400.8,379.0,21.8,2.246,33.818
2019-06-24 05:00:00,382.4,0.8827,,,400.5,379.3,21.2,2.268,33.817
2019-06-24 06:00:00,,,,,401.2,379.7,21.4,2.338,33.828
2019-06-24 07:00:00,,,,,401.1,379.8,21.3,2.353,33.821
2019-06-24 08:00:00,,,,,399.7,380.8,18.9,2.188,33.729
2019-06-24 09:00:00,,,,,399.6,381.5,18.2,2.163,33.793
2019-06-24 10:00:00,,,,,399.5,382.4,17.0,2.173,33.787
2019-06-24 11:00:00,,,,,399.6,383.2,16.3,2.17,33.792
2019-06-24 12:00:00,,,,,399.5,384.0,15.5,2.186,33.806
2019-06-24 13:00:00,,,,,399.9,384.7,15.2,2.19,33.813
2019-06-24 14:00:00,,,,,400.5,385.3,15.1,2.241,33.816
2019-06-24 15:00:00,,,,,401.8,386.0,15.8,2.215,33.835
2019-06-24 16:00:00,,,,,401.8,386.6,15.3,2.163,33.842
2019-06-24 17:00:00,,,,,402.2,387.3,14.9,2.154,33.84
2019-06-24 18:00:00,,,,,402.4,387.7,14.7,2.007,33.828
2019-06-24 19:00:00,,,,,402.9,388.2,14.7,2.086,33.833
2019-06-24 20:00:00,,,,,403.8,388.9,14.9,1.732,33.846
2019-06-24 21:00:00,,,,,403.4,389.3,14.1,1.874,33.866
2019-06-24 22:00:00,,,,,404.4,389.6,14.8,1.859,33.865
2019-06-24 23:00:00,,,,,410.7,389.9,20.8,2.221,33.842
2019-06-25 00:00:00,376.62,1.2869,,,414.2,390.5,23.6,2.362,33.837
2019-06-25 01:00:00,371.81,1.3595,,,409.4,390.5,18.9,3.099,33.805
2019-06-25 02:00:00,367.68,1.3905,,,399.8,390.9,8.9,3.605,33.786
2019-06-25 03:00:00,366.72,1.1453,,,405.8,391.4,14.4,3.578,33.778
2019-06-25 04:00:00,364.0,2.5292,,,396.6,391.6,5.0,4.161,33.774
2019-06-25 05:00:00,367.67,1.9572,,,406.2,392.3,13.9,3.415,33.786
2019-06-25 06:00:00,,,,,401.8,392.7,9.2,3.201,33.783
2019-06-25 07:00:00,,,,,400.9,393.3,7.6,2.907,33.802
2019-06-25 08:00:00,,,,,407.5,393.9,13.6,2.8,33.81
2019-06-25 09:00:00,,,,,413.1,,,2.729,33.815
2019-06-25 10:00:00,,,,,412.3,395.5,16.8,2.731,33.85
2019-06-25 11:00:00,,,,,405.6,395.7,9.9,2.918,33.836
2019-06-25 12:00:00,,,,,411.3,396.5,14.8,2.827,33.836
2019-06-25 13:00:00,,,,,411.8,396.8,15.0,2.698,33.837
2019-06-25 14:00:00,,,,,409.5,397.1,12.3,2.995,33.859
2019-06-25 15:00:00,,,,,411.2,397.5,13.7,3.061,33.866
2019-06-25 16:00:00,,,,,412.3,398.1,14.2,2.904,33.847
2019-06-25 17:00:00,,,,,408.7,398.4,10.4,2.888,33.834
2019-06-25 18:00:00,,,,,406.6,399.0,7.6,2.821,33.861
2019-06-25 19:00:00,,,,,410.6,399.2,11.4,2.432,33.805
2019-06-25 20:00:00,,,,,404.3,399.8,4.5,2.749,33.814
2019-06-25 21:00:00,,,,,402.0,400.0,2.0,2.712,33.815
2019-06-25 22:00:00,,,,,403.5,400.2,3.3,2.789,33.814
2019-06-25 23:00:00,,,,,405.4,400.5,4.9,2.795,33.811
2019-06-26 00:00:00,379.78,1.3603,,,401.8,400.8,1.0,2.723,33.809
2019-06-26 01:00:00,381.7,1.2538,,,404.9,401.4,3.5,2.519,33.811
2019-06-26 02:00:00,367.65,1.8211,,,394.8,401.0,-6.2,4.317,33.8
2019-06-26 03:00:00,367.49,1.4564,,,397.1,401.6,-4.5,3.877,33.759
2019-06-26 04:00:00,366.07,1.0699,,,396.3,401.6,-5.3,4.085,33.816
2019-06-26 05:00:00,367.46,1.3523,,,395.6,401.9,-6.2,3.863,33.807
2019-06-26 06:00:00,,,,,402.0,402.0,0.0,3.699,33.794
2019-06-26 07:00:00,,,,,399.4,402.0,-2.6,4.059,33.766
2019-06-26 08:00:00,,,,,396.3,402.0,-5.7,4.264,33.803
2019-06-26 09:00:00,,,,,396.4,402.4,-6.0,4.726,33.816
2019-06-26 10:00:00,,,,,397.5,402.3,-4.8,4.778,33.83
2019-06-26 11:00:00,,,,,397.7,402.5,-4.7,4.736,33.822
2019-06-26 12:00:00,,,,,393.9,402.1,-8.3,4.794,33.82
2019-06-26 13:00:00,,,,,395.2,402.0,-6.8,4.845,33.793
2019-06-26 14:00:00,,,,,392.2,401.9,-9.7,4.904,33.801
2019-06-26 15:00:00,,,,,391.6,401.4,-9.8,4.887,33.776
2019-06-26 16:00:00,,,,,392.3,400.9,-8.6,4.892,33.772
2019-06-26 17:00:00,,,,,393.0,400.5,-7.5,4.895,33.711
2019-06-26 18:00:00,,,,,394.1,400.0,-5.9,4.898,33.811
2019-06-26 19:00:00,,,,,397.4,399.5,-2.1,4.843,33.819
2019-06-26 20:00:00,,,,,398.7,399.3,-0.6,4.698,33.824
2019-06-26 21:00:00,,,,,398.5,398.6,-0.1,4.583,33.827
2019-06-26 22:00:00,,,,,399.1,398.1,0.9,4.37,33.79
2019-06-26 23:00:00,,,,,401.4,397.4,4.0,4.304,33.808
2019-06-27 00:00:00,366.32,4.8117,,,399.4,397.1,2.3,3.933,33.79
2019-06-27 01:00:00,365.52,2.214,,,404.1,396.4,7.6,4.033,33.824
2019-06-27 02:00:00,364.41,2.1808,,,405.1,395.3,9.8,4.191,33.816
2019-06-27 03:00:00,362.8,1.7611,,,405.8,394.5,11.4,4.283,33.835
2019-06-27 04:00:00,362.37,2.1904,,,404.0,393.9,10.0,4.423,33.733
2019-06-27 05:00:00,364.29,1.5732,,,403.1,394.9,8.2,4.248,33.808
2019-06-27 06:00:00,,,,,399.8,394.4,5.4,4.605,33.849
2019-06-27 07:00:00,,,,,400.9,394.8,6.1,4.449,33.818
2019-06-27 08:00:00,,,,,399.3,395.0,4.3,4.315,33.797
2019-06-27 09:00:00,,,,,400.3,395.6,4.7,4.197,33.784
2019-06-27 10:00:00,,,,,401.8,395.3,6.5,4.07,33.792
2019-06-27 11:00:00,,,,,403.0,395.9,7.0,3.625,33.814
2019-06-27 12:00:00,,,,,403.6,395.8,7.9,3.508,33.795
2019-06-27 13:00:00,,,,,403.4,395.7,7.6,3.605,33.808
2019-06-27 14:00:00,,,,,402.9,395.6,7.3,3.658,33.807
2019-06-27 15:00:00,,,,,403.5,395.1,8.4,3.779,33.812
2019-06-27 16:00:00,,,,,402.7,395.0,7.7,3.685,33.813
2019-06-27 17:00:00,,,,,403.2,394.7,8.6,3.671,33.814
2019-06-27 18:00:00,,,,,403.3,394.4,8.9,3.634,33.813
2019-06-27 19:00:00,,,,,403.9,394.0,9.9,3.631,33.806
2019-06-27 20:00:00,,,,,404.8,393.7,11.1,3.481,33.816
2019-06-27 21:00:00,,,,,408.2,393.5,14.7,3.238,33.802
2019-06-27 22:00:00,,,,,409.7,392.9,16.8,3.181,33.808
2019-06-27 23:00:00,,,,,406.6,392.5,14.0,3.335,33.82
2019-06-28 00:00:00,371.2,1.3127,,,409.2,392.4,16.8,3.386,33.81
2019-06-28 01:00:00,378.78,1.1293,,,406.6,392.6,14.0,2.531,33.805
2019-06-28 02:00:00,382.05,1.0882,,,414.7,392.7,21.9,2.552,33.811
2019-06-28 03:00:00,373.82,0.6793,,,407.7,391.8,15.9,2.944,33.834
2019-06-28 04:00:00,374.5,0.621,,,403.9,391.5,12.5,3.061,33.837
2019-06-28 05:00:00,377.26,1.5083,,,400.8,391.0,9.8,2.992,33.796
2019-06-28 06:00:00,,,,,397.9,390.6,7.4,3.017,33.776
2019-06-28 07:00:00,,,,,398.9,390.2,8.7,3.006,33.782
2019-06-28 08:00:00,,,,,399.4,390.0,9.4,3.026,33.794
2019-06-28 09:00:00,,,,,397.4,389.5,7.9,3.024,33.764
2019-06-28 10:00:00,,,,,396.8,389.3,7.5,3.008,33.785
2019-06-28 11:00:00,,,,,396.5,388.6,7.9,2.979,33.749
2019-06-28 12:00:00,,,,,397.2,388.5,8.7,2.946,33.791
2019-06-28 13:00:00,,,,,398.5,388.5,10.0,2.957,33.793
2019-06-28 14:00:00,,,,,399.5,388.8,10.7,2.995,33.802
2019-06-28 15:00:00,,,,,404.4,388.6,15.9,2.937,33.831
2019-06-28 16:00:00,,,,,404.1,388.5,15.6,2.984,33.812
2019-06-28 17:00:00,,,,,403.5,388.6,14.9,3.177,33.817
2019-06-28 18:00:00,,,,,398.8,388.1,10.7,4.267,33.817
2019-06-28 19:00:00,,,,,399.1,387.8,11.3,4.347,33.794
2019-06-28 20:00:00,,,,,399.3,388.4,10.9,4.391,33.791
2019-06-28 21:00:00,,,,,399.2,388.4,10.8,4.444,33.793
2019-06-28 22:00:00,,,,,398.9,388.8,10.2,4.338,33.788
2019-06-28 23:00:00,,,,,398.7,388.9,9.9,4.395,33.788
2019-06-29 00:00:00,364.63,1.1995,,,402.7,388.6,14.1,4.085,33.807
2019-06-29 01:00:00,365.7,1.2037,,,401.5,388.7,12.7,4.066,33.802
2019-06-29 02:00:00,365.94,1.5506,,,405.4,388.9,16.5,3.822,33.822
2019-06-29 03:00:00,369.4,0.8029,,,406.5,388.8,17.7,3.556,33.836
2019-06-29 04:00:00,373.84,1.3516,,,404.7,388.4,16.3,3.209,33.821
2019-06-29 05:00:00,372.18,0.5022,,,400.2,388.6,11.6,3.554,33.811
2019-06-29 06:00:00,,,,,403.6,388.6,15.1,3.616,33.79
2019-06-29 07:00:00,,,,,402.8,388.8,14.0,3.779,33.811
2019-06-29 08:00:00,,,,,410.1,389.3,20.8,3.85,33.799
2019-06-29 09:00:00,,,,,410.9,389.4,21.5,4.035,33.809
2019-06-29 10:00:00,,,,,411.6,389.9,21.7,4.181,33.814
2019-06-29 11:00:00,,,,,410.3,390.4,19.9,4.058,33.808
2019-06-29 12:00:00,,,,,400.7,390.7,9.9,4.086,33.819
2019-06-29 13:00:00,,,,,406.1,391.3,14.8,4.108,33.803
2019-06-29 14:00:00,,,,,404.1,391.3,12.9,4.184,33.82
2019-06-29 15:00:00,,,,,407.4,391.6,15.8,4.165,33.816
2019-06-29 16:00:00,,,,,398.8,391.5,7.3,4.627,33.824
2019-06-29 17:00:00,,,,,399.0,392.0,7.0,4.656,33.807
2019-06-29 18:00:00,,,,,398.4,392.0,6.4,4.532,33.812
2019-06-29 19:00:00,,,,,397.2,392.3,4.9,4.462,33.824
2019-06-29 20:00:00,,,,,399.0,392.5,6.6,4.488,33.811
2019-06-29 21:00:00,,,,,397.3,392.1,5.2,4.612,33.822
2019-06-29 22:00:00,,,,,398.8,392.4,6.4,4.241,33.814
2019-06-29 23:00:00,,,,,399.3,392.3,7.0,4.171,33.806
2019-06-30 00:00:00,366.39,1.1867,,,402.9,392.4,10.5,3.992,33.827
2019-06-30 01:00:00,370.61,1.214,,,404.3,392.9,11.4,3.474,33.842
2019-06-30 02:00:00,376.74,1.0644,,,404.3,393.3,11.0,2.991,33.868
2019-06-30 03:00:00,376.57,0.6895,,,404.3,393.2,11.1,3.013,33.872
2019-06-30 04:00:00,377.08,0.4713,,,406.9,393.2,13.7,2.994,33.895
2019-06-30 05:00:00,375.85,0.6411,,,406.5,393.4,13.1,3.142,33.895
2019-06-30 06:00:00,,,,,407.7,393.4,14.2,3.122,33.907
2019-06-30 07:00:00,,,,,405.7,393.5,12.2,3.162,33.885
2019-06-30 08:00:00,,,,,404.7,393.7,11.0,3.21,33.878
2019-06-30 09:00:00,,,,,407.0,393.7,13.3,3.175,33.898
2019-06-30 10:00:00,,,,,403.1,393.3,9.7,3.409,33.849
2019-06-30 11:00:00,,,,,402.4,393.5,8.9,3.402,33.848
2019-06-30 12:00:00,,,,,403.4,393.5,9.9,3.38,33.849
2019-06-30 13:00:00,,,,,403.1,393.4,9.6,3.355,33.849
2019-06-30 14:00:00,,,,,402.0,393.3,8.7,3.393,33.84
2019-06-30 15:00:00,,,,,404.5,393.5,11.1,3.412,33.832
2019-06-30 16:00:00,,,,,403.1,393.4,9.7,3.337,33.825
2019-06-30 17:00:00,,,,,404.2,393.3,10.9,3.216,33.839
2019-06-30 18:00:00,,,,,404.4,393.8,10.7,3.211,33.844
2019-06-30 19:00:00,,,,,405.3,393.5,11.8,3.224,33.853
2019-06-30 20:00:00,,,,,404.3,393.3,11.0,3.221,33.827
2019-06-30 21:00:00,,,,,404.2,393.6,10.6,3.192,33.874
2019-06-30 22:00:00,,,,,405.0,393.3,11.7,3.143,33.866
2019-06-30 23:00:00,,,,,403.5,393.1,10.4,3.188,33.865
2019-07-01 00:00:00,374.63,1.1612,,,401.7,393.0,8.7,3.426,33.876
2019-07-01 01:00:00,371.72,1.1983,,,402.9,392.6,10.3,3.646,33.863
2019-07-01 02:00:00,371.14,1.143,,,402.4,392.5,10.0,3.715,33.871
2019-07-01 03:00:00,371.23,0.9599,,,404.1,392.1,12.0,3.648,33.86
2019-07-01 04:00:00,372.55,0.9178,,,403.2,391.9,11.3,3.592,33.862
2019-07-01 05:00:00,371.41,0.6201,,,403.1,391.7,11.4,3.65,33.854
2019-07-01 06:00:00,,,,,401.6,391.3,10.3,3.576,33.849
2019-07-01 07:00:00,,,,,400.2,391.5,8.7,3.273,33.855
2019-07-01 08:00:00,,,,,400.2,391.4,8.7,3.258,33.856
2019-07-01 09:00:00,,,,,399.8,392.2,7.6,3.213,33.864
2019-07-01 10:00:00,,,,,399.2,392.3,6.8,3.166,33.853
2019-07-01 11:00:00,,,,,399.0,392.7,6.3,3.185,33.875
2019-07-01 12:00:00,,,,,399.5,392.8,6.7,3.242,33.871
2019-07-01 13:00:00,,,,,399.7,392.7,6.9,3.394,33.866
2019-07-01 14:00:00,,,,,401.3,392.8,8.5,3.621,33.859
2019-07-01 15:00:00,,,,,404.7,392.7,12.0,3.645,33.867
2019-07-01 16:00:00,,,,,401.1,392.2,8.9,4.015,33.842
2019-07-01 17:00:00,,,,,398.8,392.1,6.7,4.143,33.851
2019-07-01 18:00:00,,,,,398.1,391.6,6.5,4.561,33.812
2019-07-01 19:00:00,,,,,399.0,391.3,7.7,4.596,33.802
2019-07-01 20:00:00,,,,,399.2,390.8,8.4,4.674,33.598
2019-07-01 21:00:00,,,,,400.7,390.4,10.4,4.686,33.82
2019-07-01 22:00:00,,,,,398.9,390.2,8.7,4.612,33.807
2019-07-01 23:00:00,,,,,399.7,390.0,9.7,4.576,33.801
2019-07-02 00:00:00,362.73,1.5688,,,400.3,390.0,10.4,4.592,33.806
2019-07-02 01:00:00,359.84,2.12,,,399.9,389.9,10.0,4.732,33.829
2019-07-02 02:00:00,360.83,1.4291,,,399.3,390.5,8.8,4.671,33.821
2019-07-02 03:00:00,362.27,1.9559,,,399.0,390.9,8.1,4.538,33.816
2019-07-02 04:00:00,362.6,1.546,,,399.1,391.2,7.9,4.534,33.817
2019-07-02 05:00:00,362.42,1.3182,,,399.1,391.5,7.6,4.524,33.821
2019-07-02 06:00:00,,,,,398.9,391.6,7.4,4.313,33.805
2019-07-02 07:00:00,,,,,399.5,391.7,7.8,4.242,33.808
2019-07-02 08:00:00,,,,,402.7,392.2,10.5,4.236,33.814
2019-07-02 09:00:00,,,,,404.4,392.3,12.0,4.132,33.822
2019-07-02 10:00:00,,,,,402.0,392.0,9.9,3.989,33.839
2019-07-02 11:00:00,,,,,402.9,392.5,10.4,3.821,33.828
2019-07-02 12:00:00,,,,,405.0,393.0,12.1,3.691,33.833
2019-07-02 13:00:00,,,,,404.5,392.8,11.6,3.79,33.843
2019-07-02 14:00:00,,,,,404.6,393.1,11.6,3.902,33.838
2019-07-02 15:00:00,,,,,404.2,393.1,11.2,3.856,33.838
2019-07-02 16:00:00,,,,,401.0,393.2,7.8,3.628,33.826
2019-07-02 17:00:00,,,,,402.5,392.9,9.6,3.782,33.833
2019-07-02 18:00:00,,,,,404.0,392.9,11.1,3.812,33.833
2019-07-02 19:00:00,,,,,400.5,393.1,7.4,3.794,33.834
2019-07-02 20:00:00,,,,,400.2,393.1,7.1,3.832,33.855
2019-07-02 21:00:00,,,,,400.3,392.9,7.4,3.851,33.842
2019-07-02 22:00:00,,,,,399.8,393.2,6.6,3.869,33.853
2019-07-02 23:00:00,,,,,400.0,393.2,6.8,3.853,33.826
2019-07-03 00:00:00,369.35,2.856,,,400.2,392.9,7.3,3.84,33.751
2019-07-03 01:00:00,369.14,2.5132,,,400.0,392.7,7.3,3.856,33.811
2019-07-03 02:00:00,369.3,1.9251,,,399.5,392.5,7.0,3.898,33.872
2019-07-03 03:00:00,369.07,1.9804,,,400.0,392.6,7.5,3.902,33.853
2019-07-03 04:00:00,369.32,0.5444,,,402.0,393.0,9.0,3.901,33.874
2019-07-03 05:00:00,369.56,1.1101,,,404.0,393.8,10.2,3.807,33.877
2019-07-03 06:00:00,,,,,406.0,394.1,11.9,3.325,33.889
2019-07-03 07:00:00,,,,,407.8,394.5,13.3,2.779,33.897
2019-07-03 08:00:00,,,,,400.1,394.5,5.5,3.851,33.902
2019-07-03 09:00:00,,,,,399.9,394.9,5.0,3.85,33.88
2019-07-03 10:00:00,,,,,400.5,395.2,5.3,3.912,33.899
2019-07-03 11:00:00,,,,,401.0,395.5,5.5,3.935,33.892
2019-07-03 12:00:00,,,,,399.9,395.8,4.1,3.899,32.896
2019-07-03 13:00:00,,,,,400.1,396.0,4.1,3.865,33.054
2019-07-03 14:00:00,,,,,399.7,396.5,3.2,3.712,33.41
2019-07-03 15:00:00,,,,,400.0,396.6,3.4,3.694,33.855
2019-07-03 16:00:00,,,,,400.0,396.8,3.2,3.732,33.876
2019-07-03 17:00:00,,,,,405.2,397.0,8.2,3.181,33.879
2019-07-03 18:00:00,,,,,403.5,397.5,6.0,3.227,33.9
2019-07-03 19:00:00,,,,,400.8,397.6,3.2,3.282,33.877
2019-07-03 20:00:00,,,,,399.5,397.7,1.8,3.351,33.888
2019-07-03 21:00:00,,,,,402.2,398.3,3.8,3.269,33.827
2019-07-03 22:00:00,,,,,404.0,398.0,6.0,3.326,33.804
2019-07-03 23:00:00,,,,,401.8,398.3,3.5,3.341,33.886
2019-07-04 00:00:00,373.73,1.6877,,,402.2,398.9,3.4,3.286,33.856
2019-07-04 01:00:00,375.61,1.6283,,,400.9,399.0,2.0,3.146,33.873
2019-07-04 02:00:00,377.15,1.3802,,,399.9,399.2,0.7,3.085,33.89
2019-07-04 03:00:00,377.72,1.025,,,398.6,399.2,-0.6,3.181,33.861
2019-07-04 04:00:00,377.61,0.8033,,,400.1,398.6,1.5,3.188,33.854
2019-07-04 05:00:00,,,,,400.8,398.5,2.3,3.201,33.826
2019-07-04 06:00:00,,,,,400.6,399.0,1.6,3.188,33.893
2019-07-04 07:00:00,,,,,399.7,399.2,0.5,3.184,33.898
2019-07-04 08:00:00,,,,,399.9,399.6,0.3,3.145,33.901
2019-07-04 09:00:00,,,,,399.1,400.3,-1.2,3.116,33.883
2019-07-04 10:00:00,,,,,398.7,400.2,-1.5,3.116,33.88
2019-07-04 11:00:00,,,,,400.5,400.4,0.1,3.189,33.898
2019-07-04 12:00:00,,,,,399.7,400.3,-0.7,3.246,33.894
2019-07-04 13:00:00,,,,,399.2,400.4,-1.2,3.152,33.904
2019-07-04 14:00:00,,,,,399.3,400.4,-1.2,3.125,33.882
2019-07-04 15:00:00,,,,,398.5,400.5,-2.1,3.118,33.9
2019-07-04 16:00:00,,,,,399.0,400.7,-1.7,3.109,33.899
2019-07-04 17:00:00,,,,,398.9,400.7,-1.9,3.13,33.887
2019-07-04 18:00:00,,,,,398.5,400.8,-2.4,3.115,33.893
2019-07-04 19:00:00,,,,,398.8,400.8,-2.1,3.102,33.878
2019-07-04 20:00:00,,,,,399.8,400.7,-0.9,3.27,33.898
2019-07-04 21:00:00,,,,,399.7,400.8,-1.1,3.239,33.889
2019-07-04 22:00:00,,,,,400.4,401.1,-0.7,3.272,33.853
2019-07-04 23:00:00,,,,,400.2,400.9,-0.6,3.294,33.819
2019-07-05 00:00:00,375.55,1.8162,,,400.2,401.0,-0.8,3.296,33.784
2019-07-05 01:00:00,375.85,1.7521,,,399.7,401.1,-1.4,3.307,33.703
2019-07-05 02:00:00,,,,,401.0,401.0,0.0,3.309,32.132
2019-07-05 03:00:00,,,,,400.8,401.1,-0.3,3.429,33.891
2019-07-05 04:00:00,,,,,404.4,401.2,3.2,3.622,33.901
2019-07-05 05:00:00,,,,,401.5,401.1,0.4,3.613,33.874
2019-07-05 06:00:00,,,,,402.4,401.1,1.3,3.724,33.88
2019-07-05 07:00:00,,,,,402.8,401.2,1.6,3.736,33.861
2019-07-05 08:00:00,,,,,401.3,401.5,-0.1,3.725,33.858
2019-07-05 09:00:00,,,,,400.1,401.9,-1.8,3.359,33.888
2019-07-05 10:00:00,,,,,399.4,401.8,-2.4,3.417,33.898
2019-07-05 11:00:00,,,,,399.4,402.0,-2.6,3.492,33.848
2019-07-05 12:00:00,,,,,399.2,402.3,-3.1,3.459,33.848
2019-07-05 13:00:00,,,,,400.2,402.3,-2.2,3.501,33.796
2019-07-05 14:00:00,,,,,399.4,402.1,-2.7,3.533,33.785
2019-07-05 15:00:00,,,,,399.4,402.3,-2.9,3.534,33.797
2019-07-05 16:00:00,,,,,399.0,402.1,-3.1,3.521,33.741
2019-07-05 17:00:00,,,,,399.2,401.8,-2.6,3.499,33.85
2019-07-05 18:00:00,,,,,399.2,402.1,-2.9,3.374,33.844
2019-07-05 19:00:00,,,,,399.0,402.2,-3.2,3.35,33.81
2019-07-05 20:00:00,,,,,399.6,402.1,-2.4,3.334,33.79
2019-07-05 21:00:00,,,,,399.4,402.0,-2.5,3.412,33.865
2019-07-05 22:00:00,,,,,399.4,401.9,-2.6,3.444,33.765
2019-07-05 23:00:00,,,,,399.1,402.4,-3.3,3.467,33.813
2019-07-06 00:00:00,376.11,1.8134,,,398.0,402.1,-4.1,3.273,33.776
2019-07-06 01:00:00,376.59,1.8576,,,398.1,402.0,-3.9,3.246,33.615
2019-07-06 02:00:00,,,,,398.2,401.9,-3.7,3.227,33.821
2019-07-06 03:00:00,,,,,399.3,401.7,-2.3,3.174,33.836
2019-07-06 04:00:00,,,,,399.4,401.5,-2.0,3.159,33.797
2019-07-06 05:00:00,,,,,399.6,401.0,-1.4,3.163,33.908
2019-07-06 06:00:00,,,,,400.0,401.0,-0.9,3.148,33.839
2019-07-06 07:00:00,,,,,399.6,400.8,-1.2,3.16,33.87
2019-07-06 08:00:00,,,,,399.4,400.7,-1.3,3.143,33.868
2019-07-06 09:00:00,,,,,399.5,400.3,-0.9,3.14,33.882
2019-07-06 10:00:00,,,,,400.0,400.2,-0.2,3.128,33.764
2019-07-06 11:00:00,,,,,399.7,400.1,-0.4,3.117,33.793
2019-07-06 12:00:00,,,,,399.4,399.7,-0.3,3.095,33.87
2019-07-06 13:00:00,,,,,400.0,399.6,0.4,3.079,33.878
2019-07-06 14:00:00,,,,,399.6,399.3,0.3,3.038,33.831
2019-07-06 15:00:00,,,,,399.8,398.6,1.2,3.026,33.38
2019-07-06 16:00:00,,,,,400.0,398.5,1.5,3.019,33.605
2019-07-06 17:00:00,,,,,400.1,398.2,1.9,3.014,33.852
2019-07-06 18:00:00,,,,,400.2,397.8,2.4,3.01,33.643
2019-07-06 19:00:00,,,,,399.9,397.5,2.4,3.034,33.899
2019-07-06 20:00:00,,,,,399.9,397.4,2.5,3.039,33.584
2019-07-06 21:00:00,,,,,399.9,397.3,2.6,3.033,33.885
2019-07-06 22:00:00,,,,,401.8,397.2,4.6,3.075,33.902
2019-07-06 23:00:00,,,,,400.3,397.4,2.9,3.208,33.85
2019-07-07 00:00:00,377.68,1.7511,,,400.7,397.9,2.8,3.206,33.882
2019-07-07 01:00:00,377.76,1.7343,,,401.0,398.3,2.7,3.194,33.877
2019-07-07 02:00:00,,,,,401.1,398.5,2.6,3.148,33.891
2019-07-07 03:00:00,,,,,401.6,398.7,2.9,3.064,33.889
2019-07-07 04:00:00,,,,,401.1,398.8,2.3,3.067,33.893
2019-07-07 05:00:00,,,,,400.4,399.0,1.4,3.053,33.871
2019-07-07 06:00:00,,,,,400.0,398.8,1.2,3.324,33.89
2019-07-07 07:00:00,,,,,401.0,399.3,1.7,3.322,33.873
2019-07-07 08:00:00,,,,,400.3,399.7,0.6,3.428,33.892
2019-07-07 09:00:00,,,,,400.9,400.0,0.9,3.464,33.864
2019-07-07 10:00:00,,,,,401.0,400.0,1.0,3.479,33.886
2019-07-07 11:00:00,,,,,401.3,399.8,1.5,3.18,33.884
2019-07-07 12:00:00,,,,,401.1,400.6,0.5,3.139,33.909
2019-07-07 13:00:00,,,,,402.1,400.9,1.2,3.131,33.908
2019-07-07 14:00:00,,,,,402.2,400.9,1.3,3.128,33.911
2019-07-07 15:00:00,,,,,401.7,401.0,0.7,3.136,33.907
2019-07-07 16:00:00,,,,,402.2,401.4,0.8,3.121,33.909
2019-07-07 17:00:00,,,,,402.2,401.0,1.3,3.109,33.907
2019-07-07 18:00:00,,,,,402.0,401.2,0.8,3.098,33.914
2019-07-07 19:00:00,,,,,401.1,401.1,0.0,3.107,33.898
2019-07-07 20:00:00,,,,,400.8,401.1,-0.4,3.158,32.929
2019-07-07 21:00:00,,,,,400.3,400.9,-0.6,3.16,33.902
